chirpstack_time,server_time,devName,devEui,humidity,temperature
1662232151000,1662232151999,EM300-1,24e124136c195948,78,12.9
1662232200666,1662232200948,EM300-2,24e124136b327793,72.5,16.4
1662232297599,1662232297873,EM300-3,24e124136b327790,68,16.9
1662232451749,1662232452046,EM300-1,24e124136c195948,77.5,13
1662232500664,1662232500900,EM300-2,24e124136b327793,72.5,16.4
1662232597590,1662232597817,EM300-3,24e124136b327790,67.5,16.9
1662232751000,1662232751988,EM300-1,24e124136c195948,77.5,12.9
1662232800000,1662232800937,EM300-2,24e124136b327793,72.5,16.3
1662232897000,1662232897860,EM300-3,24e124136b327790,67.5,16.9
1662233051000,1662233052049,EM300-1,24e124136c195948,77.5,12.8
1662233199000,1662233200027,EM300-3,24e124136b327790,67.5,16.8
1662233351000,1662233352015,EM300-1,24e124136c195948,77.5,12.9
1662233400000,1662233400868,EM300-2,24e124136b327793,72.5,16.4
1662233499000,1662233499990,EM300-3,24e124136b327790,67,16.9
1662233651000,1662233651958,EM300-1,24e124136c195948,77.5,12.9
1662233716000,1662233717330,EM300-2,24e124136b327793,72.5,16.3
1662233797000,1662233797826,EM300-3,24e124136b327790,67.5,16.9
1662233951000,1662233952015,EM300-1,24e124136c195948,77.5,12.9
1662234000000,1662234000874,EM300-2,24e124136b327793,72.5,16.4
1662234097000,1662234097787,EM300-3,24e124136b327790,67,16.9
1662234251000,1662234252059,EM300-1,24e124136c195948,77,12.7
1662234300000,1662234300910,EM300-2,24e124136b327793,72.5,16.3
1662234397000,1662234397831,EM300-3,24e124136b327790,67.5,16.8
1662234551000,1662234551997,EM300-1,24e124136c195948,77,12.9
1662234697000,1662234697780,EM300-3,24e124136b327790,68,16.9
1662234851000,1662234851958,EM300-1,24e124136c195948,77,12.8
1662234900000,1662234900808,EM300-2,24e124136b327793,72.5,16.3
1662234997000,1662234997816,EM300-3,24e124136b327790,67,16.8
1662235151000,1662235152016,EM300-1,24e124136c195948,77,12.9
1662235200000,1662235200872,EM300-2,24e124136b327793,72,16.2
1662235297000,1662235297790,EM300-3,24e124136b327790,67,16.9
1662235451000,1662235452053,EM300-1,24e124136c195948,77,12.8
1662235500000,1662235500819,EM300-2,24e124136b327793,72.5,16.2
1662235597000,1662235597759,EM300-3,24e124136b327790,67,16.8
1662235751000,1662235752036,EM300-1,24e124136c195948,76.5,12.8
1662235802758,1662235802996,EM300-2,24e124136b327793,72,16.2
1662235899719,1662235899922,EM300-3,24e124136b327790,66.5,16.8
1662236051765,1662236052023,EM300-1,24e124136c195948,76.5,13.1
1662236100581,1662236100847,EM300-2,24e124136b327793,72,16.2
1662236197547,1662236197767,EM300-3,24e124136b327790,67,16.7
1662236353000,1662236354152,EM300-1,24e124136c195948,75.5,13.3
1662236402000,1662236403005,EM300-2,24e124136b327793,72.5,16.2
1662236497000,1662236497823,EM300-3,24e124136b327790,66.5,16.9
1662236651000,1662236651992,EM300-1,24e124136c195948,75.5,13.3
1662236700000,1662236700838,EM300-2,24e124136b327793,72,16.1
1662236797000,1662236797746,EM300-3,24e124136b327790,66.5,16.8
1662236951000,1662236952027,EM300-1,24e124136c195948,75,13.3
1662237000000,1662237000776,EM300-2,24e124136b327793,72,16.2
1662237097000,1662237097789,EM300-3,24e124136b327790,66,16.7
1662237251000,1662237251974,EM300-1,24e124136c195948,75,13.3
1662237300000,1662237300827,EM300-2,24e124136b327793,72,16.2
1662237600000,1662237600787,EM300-2,24e124136b327793,72,16
1662237697000,1662237697789,EM300-3,24e124136b327790,66,16.8
1662237851000,1662237851983,EM300-1,24e124136c195948,75,13.4
1662237900000,1662237900826,EM300-2,24e124136b327793,72,16.1
1662237997000,1662237997733,EM300-3,24e124136b327790,66.5,16.7
1662238151000,1662238152030,EM300-1,24e124136c195948,74.5,13.6
1662238200000,1662238200777,EM300-2,24e124136b327793,72,16.1
1662238297000,1662238297790,EM300-3,24e124136b327790,66.5,16.8
1662238451000,1662238451976,EM300-1,24e124136c195948,74.5,13.7
1662238500000,1662238500731,EM300-2,24e124136b327793,72,16.1
1662238597000,1662238597748,EM300-3,24e124136b327790,66,16.8
1662238751000,1662238752025,EM300-1,24e124136c195948,74,13.8
1662238800000,1662238800774,EM300-2,24e124136b327793,72,16.1
1662238897000,1662238897790,EM300-3,24e124136b327790,66.5,16.9
1662239051000,1662239052063,EM300-1,24e124136c195948,73.5,14
1662239100000,1662239100815,EM300-2,24e124136b327793,72,16.1
1662239197000,1662239197728,EM300-3,24e124136b327790,66.5,16.8
1662239351000,1662239352023,EM300-1,24e124136c195948,73.5,14.2
1662239400000,1662239400775,EM300-2,24e124136b327793,72,16.1
1662239497463,1662239497798,EM300-3,24e124136b327790,67,16.8
1662239651738,1662239651978,EM300-1,24e124136c195948,73.5,14.3
1662239700466,1662239700725,EM300-2,24e124136b327793,72,16
1662239797458,1662239797734,EM300-3,24e124136b327790,66,16.9
1662239951741,1662239952009,EM300-1,24e124136c195948,72.5,14.4
1662240000459,1662240000771,EM300-2,24e124136b327793,72,16
1662240097000,1662240097674,EM300-3,24e124136b327790,66,16.7
1662240251000,1662240252053,EM300-1,24e124136c195948,72,14.8
1662240300000,1662240300704,EM300-2,24e124136b327793,72,16
1662240397000,1662240397728,EM300-3,24e124136b327790,67,16.8
1662240551000,1662240552001,EM300-1,24e124136c195948,71.5,15.1
1662240600000,1662240600755,EM300-2,24e124136b327793,72,16.1
1662240697000,1662240697768,EM300-3,24e124136b327790,66.5,16.9
1662240851000,1662240852048,EM300-1,24e124136c195948,70.5,15.2
1662240900000,1662240900713,EM300-2,24e124136b327793,72.5,16.1
1662241151000,1662241152014,EM300-1,24e124136c195948,70,15.6
1662241200000,1662241200667,EM300-2,24e124136b327793,72.5,16
1662241297000,1662241297684,EM300-3,24e124136b327790,67,16.8
1662241451000,1662241452080,EM300-1,24e124136c195948,69.5,15.8
1662241500000,1662241500730,EM300-2,24e124136b327793,72.5,16.1
1662241597000,1662241597742,EM300-3,24e124136b327790,67,16.9
1662241751000,1662241752030,EM300-1,24e124136c195948,68,16
1662241800000,1662241800682,EM300-2,24e124136b327793,72.5,16
1662241897000,1662241897695,EM300-3,24e124136b327790,67,17
1662242051000,1662242052064,EM300-1,24e124136c195948,67.5,16.3
1662242100000,1662242100622,EM300-2,24e124136b327793,72.5,16
1662242197000,1662242197742,EM300-3,24e124136b327790,67,16.9
1662242351000,1662242352023,EM300-1,24e124136c195948,67.5,16.4
1662242400000,1662242400680,EM300-2,24e124136b327793,72.5,16
1662242499000,1662242499807,EM300-3,24e124136b327790,67,17.1
1662242653000,1662242654170,EM300-1,24e124136c195948,67,16.6
1662242700000,1662242700635,EM300-2,24e124136b327793,72.5,16.1
1662242797000,1662242797649,EM300-3,24e124136b327790,67.5,17
1662242951000,1662242952027,EM300-1,24e124136c195948,66,16.7
1662243000000,1662243000681,EM300-2,24e124136b327793,72.5,16.1
1662243099000,1662243099902,EM300-3,24e124136b327790,67.5,17
1662243251750,1662243251985,EM300-1,24e124136c195948,66,17
1662243300383,1662243300638,EM300-2,24e124136b327793,72.5,16
1662243397410,1662243397647,EM300-3,24e124136b327790,67,17
1662243551744,1662243552016,EM300-1,24e124136c195948,65,17.2
1662243697400,1662243698987,EM300-3,24e124136b327790,67.5,17.1
1662243851000,1662243851989,EM300-1,24e124136c195948,64,17.2
1662243899000,1662243900640,EM300-2,24e124136b327793,72.5,16.1
1662243999000,1662243999853,EM300-3,24e124136b327790,67.5,17.1
1662244153000,1662244154228,EM300-1,24e124136c195948,65,17.4
1662244199000,1662244200675,EM300-2,24e124136b327793,72.5,16.1
1662244297000,1662244297686,EM300-3,24e124136b327790,68,17.2
1662244451000,1662244451979,EM300-1,24e124136c195948,65.5,17.6
1662244499000,1662244500627,EM300-2,24e124136b327793,72.5,16.2
1662244597000,1662244597646,EM300-3,24e124136b327790,67.5,17.1
1662244751000,1662244752029,EM300-1,24e124136c195948,64,17.8
1662244799000,1662244800583,EM300-2,24e124136b327793,72.5,16.1
1662244897000,1662244897704,EM300-3,24e124136b327790,68,17.1
1662245051000,1662245051990,EM300-1,24e124136c195948,64,17.8
1662245099000,1662245100645,EM300-2,24e124136b327793,72.5,16.1
1662245197000,1662245197661,EM300-3,24e124136b327790,67.5,17.1
1662245351000,1662245352045,EM300-1,24e124136c195948,62.5,18.1
1662245399000,1662245400590,EM300-2,24e124136b327793,72.5,16.1
1662245496000,1662245497611,EM300-3,24e124136b327790,68,17.3
1662245651000,1662245652008,EM300-1,24e124136c195948,63.5,18
1662245702000,1662245702745,EM300-2,24e124136b327793,72.5,16.1
1662245796000,1662245797675,EM300-3,24e124136b327790,68,17.2
1662245951000,1662245952048,EM300-1,24e124136c195948,63,18.2
1662245999000,1662246000596,EM300-2,24e124136b327793,72.5,16.2
1662246096000,1662246097612,EM300-3,24e124136b327790,67,17.2
1662246251000,1662246251977,EM300-1,24e124136c195948,64,18.3
1662246299000,1662246300526,EM300-2,24e124136b327793,72.5,16.2
1662246396000,1662246397644,EM300-3,24e124136b327790,68,17.3
1662246551000,1662246552036,EM300-1,24e124136c195948,63.5,18.6
1662246599000,1662246600590,EM300-2,24e124136b327793,72.5,16.1
1662246696000,1662246697614,EM300-3,24e124136b327790,68,17.2
1662246851000,1662246851975,EM300-1,24e124136c195948,63,18.7
1662246900297,1662246900534,EM300-2,24e124136b327793,72.5,16.1
1662247151743,1662247152015,EM300-1,24e124136c195948,62.5,18.6
1662247202459,1662247202667,EM300-2,24e124136b327793,72.5,16.2
1662247297342,1662247297594,EM300-3,24e124136b327790,68.5,17.3
1662247451741,1662247451974,EM300-1,24e124136c195948,61.5,18.8
1662247499000,1662247500526,EM300-2,24e124136b327793,72.5,16.3
1662247596000,1662247597636,EM300-3,24e124136b327790,68.5,17.3
1662247751000,1662247752022,EM300-1,24e124136c195948,61.5,18.9
1662247799000,1662247800568,EM300-2,24e124136b327793,72.5,16.3
1662247896000,1662247897592,EM300-3,24e124136b327790,68.5,17.3
1662248099000,1662248100537,EM300-2,24e124136b327793,72.5,16.2
1662248196000,1662248197654,EM300-3,24e124136b327790,68.5,17.4
1662248351000,1662248352040,EM300-1,24e124136c195948,62,19.1
1662248399000,1662248400487,EM300-2,24e124136b327793,72.5,16.3
1662248496000,1662248497620,EM300-3,24e124136b327790,68.5,17.3
1662248651000,1662248651983,EM300-1,24e124136c195948,61,19.1
1662248699000,1662248700550,EM300-2,24e124136b327793,72.5,16.3
1662248796000,1662248797567,EM300-3,24e124136b327790,68.5,17.3
1662248951000,1662248951968,EM300-1,24e124136c195948,60.5,19.1
1662248999000,1662249000523,EM300-2,24e124136b327793,72.5,16.3
1662249096000,1662249097544,EM300-3,24e124136b327790,69,17.5
1662249251000,1662249252030,EM300-1,24e124136c195948,61,19.4
1662249299000,1662249300479,EM300-2,24e124136b327793,72.5,16.2
1662249551000,1662249551971,EM300-1,24e124136c195948,60.5,19.2
1662249599000,1662249600530,EM300-2,24e124136b327793,72.5,16.4
1662249696000,1662249697543,EM300-3,24e124136b327790,68.5,17.5
1662249851000,1662249852029,EM300-1,24e124136c195948,60.5,19.4
1662249899000,1662249900487,EM300-2,24e124136b327793,72.5,16.4
1662249996000,1662249997603,EM300-3,24e124136b327790,68.5,17.5
1662250151000,1662250151978,EM300-1,24e124136c195948,60.5,19.6
1662250199000,1662250200430,EM300-2,24e124136b327793,72.5,16.4
1662250296000,1662250299051,EM300-3,24e124136b327790,68.5,17.5
1662250451000,1662250452026,EM300-1,24e124136c195948,59.5,19.6
1662250500193,1662250500478,EM300-2,24e124136b327793,72.5,16.4
1662250597280,1662250597592,EM300-3,24e124136b327790,68.5,17.6
1662250751728,1662250751959,EM300-1,24e124136c195948,59,19.5
1662250800186,1662250800416,EM300-2,24e124136b327793,72.5,16.4
1662250897270,1662250897515,EM300-3,24e124136b327790,68.5,17.5
1662251051728,1662251052030,EM300-1,24e124136c195948,59.5,19.7
1662251099000,1662251100479,EM300-2,24e124136b327793,72.5,16.5
1662251199000,1662251199698,EM300-3,24e124136b327790,69,17.6
1662251351000,1662251351976,EM300-1,24e124136c195948,60,19.9
1662251399000,1662251400435,EM300-2,24e124136b327793,72.5,16.4
1662251496000,1662251497553,EM300-3,24e124136b327790,69,17.5
1662251651000,1662251652021,EM300-1,24e124136c195948,59,19.9
1662251813000,1662251814111,EM300-3,24e124136b327790,68.5,17.5
1662251951000,1662251952018,EM300-1,24e124136c195948,58.5,20
1662251999000,1662252000418,EM300-2,24e124136b327793,72.5,16.6
1662252096000,1662252097538,EM300-3,24e124136b327790,68.5,17.6
1662252251000,1662252252042,EM300-1,24e124136c195948,59,19.9
1662252304000,1662252304799,EM300-2,24e124136b327793,72.5,16.6
1662252399000,1662252399703,EM300-3,24e124136b327790,68.5,17.6
1662252553000,1662252554186,EM300-1,24e124136c195948,58.5,20
1662252599000,1662252600435,EM300-2,24e124136b327793,73,16.5
1662252696000,1662252697464,EM300-3,24e124136b327790,68.5,17.6
1662252851000,1662252851945,EM300-1,24e124136c195948,59,20.1
1662252899000,1662252900391,EM300-2,24e124136b327793,72.5,16.6
1662252996000,1662252997508,EM300-3,24e124136b327790,68.5,17.6
1662253151000,1662253151980,EM300-1,24e124136c195948,59.5,20.1
1662253199000,1662253200438,EM300-2,24e124136b327793,72.5,16.5
1662253296000,1662253297560,EM300-3,24e124136b327790,68.5,17.7
1662253451000,1662253452042,EM300-1,24e124136c195948,58.5,20.2
1662253499000,1662253500411,EM300-2,24e124136b327793,72.5,16.6
1662253598000,1662253599724,EM300-3,24e124136b327790,69,17.7
1662253751000,1662253752006,EM300-1,24e124136c195948,58.5,20.2
1662253799000,1662253800366,EM300-2,24e124136b327793,73,16.6
1662253896000,1662253897474,EM300-3,24e124136b327790,68.5,17.7
1662254051000,1662254051984,EM300-1,24e124136c195948,59,20.3
1662254099000,1662254100433,EM300-2,24e124136b327793,73,16.6
1662254197227,1662254197452,EM300-3,24e124136b327790,69,17.7
1662254351732,1662254351934,EM300-1,24e124136c195948,59.5,20.4
1662254402278,1662254402500,EM300-2,24e124136b327793,73,16.6
1662254497225,1662254497522,EM300-3,24e124136b327790,69,17.8
1662254651730,1662254651997,EM300-1,24e124136c195948,59,20.3
1662254701000,1662254702565,EM300-2,24e124136b327793,73,16.7
1662254796000,1662254797458,EM300-3,24e124136b327790,69,17.8
1662254999000,1662255000387,EM300-2,24e124136b327793,73,16.8
1662255096000,1662255097517,EM300-3,24e124136b327790,68.5,17.8
1662255251000,1662255251983,EM300-1,24e124136c195948,59,20.4
1662255299000,1662255300356,EM300-2,24e124136b327793,73.5,16.8
1662255396000,1662255397458,EM300-3,24e124136b327790,68.5,17.9
1662255551000,1662255551940,EM300-1,24e124136c195948,58.5,20.3
1662255601000,1662255602505,EM300-2,24e124136b327793,73.5,16.9
1662255696000,1662255697420,EM300-3,24e124136b327790,67.5,17.8
1662255851000,1662255851997,EM300-1,24e124136c195948,58.5,20.3
1662255899000,1662255900348,EM300-2,24e124136b327793,73.5,17
1662255996000,1662255997476,EM300-3,24e124136b327790,67.5,17.9
1662256151000,1662256151942,EM300-1,24e124136c195948,57.5,20.3
1662256201000,1662256202504,EM300-2,24e124136b327793,73.5,16.9
1662256296000,1662256297516,EM300-3,24e124136b327790,67.5,17.8
1662256451000,1662256451993,EM300-1,24e124136c195948,57.5,20.1
1662256499000,1662256500252,EM300-2,24e124136b327793,73.5,17
1662256751000,1662256751945,EM300-1,24e124136c195948,57.5,20
1662256799000,1662256800298,EM300-2,24e124136b327793,73.5,17.2
1662256896000,1662256897410,EM300-3,24e124136b327790,68,17.9
1662257051000,1662257051987,EM300-1,24e124136c195948,59.5,20
1662257099000,1662257100241,EM300-2,24e124136b327793,73.5,17
1662257196000,1662257197472,EM300-3,24e124136b327790,68.5,17.9
1662257399000,1662257400315,EM300-2,24e124136b327793,73.5,17.1
1662257496000,1662257497421,EM300-3,24e124136b327790,68,17.8
1662257651000,1662257652006,EM300-1,24e124136c195948,58.5,20.1
1662257699000,1662257700267,EM300-2,24e124136b327793,73.5,17.1
1662257951000,1662257952041,EM300-1,24e124136c195948,58,20.1
1662258097144,1662258097405,EM300-3,24e124136b327790,68.5,17.8
1662258251714,1662258251981,EM300-1,24e124136c195948,58,20.1
1662258299986,1662258300242,EM300-2,24e124136b327793,73.5,17.1
1662258397145,1662258397449,EM300-3,24e124136b327790,68,17.8
1662258555000,1662258556332,EM300-1,24e124136c195948,58,20.3
1662258599000,1662258600279,EM300-2,24e124136b327793,73,17.2
1662258696000,1662258697390,EM300-3,24e124136b327790,68.5,17.8
1662258851000,1662258851967,EM300-1,24e124136c195948,56.5,20.3
1662258899000,1662258900230,EM300-2,24e124136b327793,73,17.2
1662258996000,1662258997442,EM300-3,24e124136b327790,68.5,17.9
1662259151000,1662259151945,EM300-1,24e124136c195948,55,20.4
1662259199000,1662259200210,EM300-2,24e124136b327793,73,17.2
1662259296000,1662259297417,EM300-3,24e124136b327790,68,17.7
1662259451000,1662259452001,EM300-1,24e124136c195948,57.5,20.4
1662259499000,1662259500248,EM300-2,24e124136b327793,73,17.3
1662259596000,1662259597364,EM300-3,24e124136b327790,68,17.8
1662259751000,1662259751931,EM300-1,24e124136c195948,58.5,20.6
1662259799000,1662259800280,EM300-2,24e124136b327793,73,17.3
1662259896000,1662259897395,EM300-3,24e124136b327790,69,17.9
1662260051000,1662260051984,EM300-1,24e124136c195948,58.5,20.8
1662260196000,1662260197356,EM300-3,24e124136b327790,69,17.8
1662260351000,1662260351932,EM300-1,24e124136c195948,57,20.8
1662260399000,1662260400180,EM300-2,24e124136b327793,72.5,17.2
1662260496000,1662260497416,EM300-3,24e124136b327790,69,17.9
1662260651000,1662260651993,EM300-1,24e124136c195948,55.5,20.6
1662260699000,1662260700150,EM300-2,24e124136b327793,72.5,17.3
1662260798000,1662260799566,EM300-3,24e124136b327790,68.5,18
1662260953000,1662260954142,EM300-1,24e124136c195948,55,20.4
1662260999000,1662261000207,EM300-2,24e124136b327793,72.5,17.4
1662261096000,1662261097328,EM300-3,24e124136b327790,68,18
1662261251000,1662261252004,EM300-1,24e124136c195948,55.5,20.2
1662261299000,1662261300160,EM300-2,24e124136b327793,72.5,17.4
1662261396000,1662261397373,EM300-3,24e124136b327790,68,18
1662261551000,1662261551956,EM300-1,24e124136c195948,56,20.4
1662261599898,1662261600123,EM300-2,24e124136b327793,72.5,17.4
1662261697077,1662261697363,EM300-3,24e124136b327790,68,18
1662261851694,1662261851926,EM300-1,24e124136c195948,57,20.5
1662261902063,1662261902391,EM300-2,24e124136b327793,72.5,17.5
1662261997067,1662261997312,EM300-3,24e124136b327790,68.5,17.9
1662262151693,1662262151987,EM300-1,24e124136c195948,56.5,20.5
1662262215000,1662262216356,EM300-2,24e124136b327793,72.5,17.5
1662262296000,1662262297350,EM300-3,24e124136b327790,68,18
1662262451000,1662262452024,EM300-1,24e124136c195948,56,20.6
1662262499000,1662262500174,EM300-2,24e124136b327793,72.5,17.4
1662262598000,1662262599491,EM300-3,24e124136b327790,68.5,18.1
1662262751000,1662262751987,EM300-1,24e124136c195948,55.5,20.6
1662262799000,1662262800130,EM300-2,24e124136b327793,72.5,17.6
1662262896000,1662262897342,EM300-3,24e124136b327790,68.5,18
1662263051000,1662263052005,EM300-1,24e124136c195948,57,20.5
1662263099000,1662263100162,EM300-2,24e124136b327793,72.5,17.5
1662263198000,1662263199483,EM300-3,24e124136b327790,68.5,18.1
1662263351000,1662263351961,EM300-1,24e124136c195948,57,20.6
1662263399000,1662263400104,EM300-2,24e124136b327793,72.5,17.5
1662263496000,1662263497327,EM300-3,24e124136b327790,69,18.1
1662263651000,1662263652009,EM300-1,24e124136c195948,54,20.5
1662263699000,1662263700172,EM300-2,24e124136b327793,72.5,17.6
1662263796000,1662263797278,EM300-3,24e124136b327790,68,18
1662263951000,1662263951963,EM300-1,24e124136c195948,54.5,20.6
